company_number,company_name,company_status,company_type,date_of_creation,date_of_cessation,sic_codes,postcode,has_charges,has_been_liquidated,n_officers_total,n_officers_active,n_filings_total,n_filings_year1
OC393958,GREYTREE HOUSE LLP,active,llp,2014-06-26,,,NP20 4HG,False,False,2,2,30,1
OC394684,PERGE LLP,active,llp,2014-08-06,,,LS1 5AB,False,False,70,35,118,1
OC395060,EDWARD CLIVE ART ADVISORY LLP,active,llp,2014-09-02,,,SW3 4SZ,False,False,2,2,22,1
OC397169,EPISO 4 CO-INVESTMENT LLP,active,llp,2014-12-17,,,W1J 6DB,False,False,3,2,39,3
OC393687,AUDIT & RISK PROFESSIONALS LLP,active,llp,2014-06-09,,,WD6 2HQ,False,False,2,2,24,1
OC394026,MULBERRY HOUSE FARMS LLP,active,llp,2014-06-30,,,CB10 1HQ,False,False,8,4,53,20
SO304971,"CIEP FEEDER (SCOTLAND) GP, LLP",active,llp,2014-07-22,,,EH3 9WJ,False,False,2,2,28,4
OC395152,TRANS CAPITAL FINANCE LLP,active,llp,2014-09-08,,,WC1N 3AX,False,False,2,2,25,4
OC395194,MAHADEVA INVESTMENT LLP,active,llp,2014-09-10,,,TW5 0HH,False,False,2,2,28,1
OC392851,HOXTON SERVICES LLP,active,llp,2014-04-25,,,RM14 2AP,False,False,5,1,45,1
SO305171,"BROAD STREET LOAN PARTNERS 2013 ADVISORS II, LLP",active,llp,2014-12-18,,,EH3 9WJ,False,False,2,2,25,1
OC391876,TSW SECURITIES LLP,active,llp,2014-03-11,,,EC3N 2EX,False,False,2,2,46,2
OC395907,HESTIA UK RESIDENTIAL INVESTMENT 1 (GP) LLP,active,llp,2014-10-15,,,EC2V 6ET,False,False,5,2,43,5
OC391862,AXIS PROPERTY CONSULTANCY LLP,active,llp,2014-03-11,,,M2 4EG,False,False,2,2,31,1
OC391338,TEMPLE COACHING LLP,active,llp,2014-02-19,,,DH8 5XY,False,False,20,8,80,9
SO305106,OURACK WIND FARM LLP,active,llp,2014-11-25,,,EH8 8PJ,False,False,3,3,24,2
OC396257,YOUNG & POLLOCK LLP,active,llp,2014-11-04,,,RG12 1RP,False,False,3,3,28,3
OC395253,DOUGLAS DEAN LLP,active,llp,2014-09-12,,,EC3V 0XL,False,False,3,2,34,4
OC394062,UPAC CORPORATE LLP,active,llp,2014-07-02,,,NG17 2HW,False,False,2,2,28,1
NC001233,NC001233 LLP,active,llp,2014-10-14,2016-12-06,,BT17 0AA,False,False,2,2,9,1
OC396979,CCP IV FEEDER (GP) LLP,active,llp,2014-12-08,,,W1J 6DB,False,False,6,3,39,4
OC396759,TECHNOLOGY GROWTH (GP) LLP,active,llp,2014-11-26,,,EC2M 7EB,False,False,2,2,27,2
OC396115,CLICKSTON WORLDWIDE LLP,active,llp,2014-10-27,,,SW1V 1BZ,False,False,4,2,27,1
OC390652,THE STELLAR CHANNEL TUNNEL HOTEL LLP,active,llp,2014-01-28,,,L3 9AG,False,False,58,2,156,0
OC395147,TRITAX BIG BOX DEVELOPMENTS (NORTHAMPTON) LLP,active,llp,2014-09-08,,,NN4 5EA,False,False,3,2,59,3
OC397129,EQUISTONE GP III LLP,active,llp,2014-12-16,,,EC4M 7AW,False,False,2,2,23,1
OC396137,FRANKLIN TECHNOLOGIES LLP,active,llp,2014-10-28,,,SW1V 1BZ,False,False,5,2,29,1
OC393543,EMENA III GP LLP,active,llp,2014-06-03,,,W1J 8BA,False,False,4,2,32,7
OC391764,THE OAKLEY PARTNERSHIP LLP,active,llp,2014-03-06,,,WS14 9TZ,False,False,4,2,35,1
OC392461,HOLLOWAY CONSTRUCTION AND MEDIA SERVICES LLP,active,llp,2014-04-03,,,IG2 7BA,False,False,2,2,27,1
OC390788,AMA COSMETICS LLP,active,llp,2014-01-31,,,W8 6NX,False,False,2,2,26,1
OC390563,WINDOWS 4 YOU LLP,active,llp,2014-01-23,,,ST5 9QH,False,False,2,2,29,1
OC396634,REITEN & CO CAPITAL PARTNERS GP (UK VI) LLP,active,llp,2014-11-19,,,SE1 2AQ,False,False,2,2,29,1
OC395759,KIRK & BUTLER LLP,active,llp,2014-10-08,,,SK23 7AA,False,False,3,2,35,6
SO305173,SEP II & SEP III GP LLP,active,llp,2014-12-18,,,G2 4AD,False,False,3,3,28,5
OC396348,"MOLOSSER INVESTMENTS I, LLP",active,llp,2014-11-07,,,W1S 4HQ,False,False,10,8,42,9
OC396164,ELTHAM HEALTH LLP,active,llp,2014-10-29,,,N21 1RA,False,False,19,6,56,6
OC392642,VOLOCO LLP,active,llp,2014-04-14,,,BS37 6AG,False,False,17,10,62,10
OC396326,WESTCOTTS BUSINESS RECOVERY LLP,active,llp,2014-11-06,,,EX1 1NS,False,False,34,15,94,15
NC001234,MARTIN KING FRENCH & INGRAM LLP,active,llp,2014-10-16,,,BT49 9DB,False,False,3,2,27,1
OC396213,STERLING ROAD SAFETY LLP,active,llp,2014-10-31,,,BS30 6JQ,False,False,2,2,28,2
OC395486,PIMATEKS LLP,active,llp,2014-09-23,,,SE6 1EY,False,False,3,2,37,2
OC395573,GS BELIEVE LLP,active,llp,2014-09-29,,,WC1V 7JZ,False,False,2,2,33,2
OC395935,M&L ENGINEERING OPERATIONS LLP,active,llp,2014-10-16,,,PE27 5BH,False,False,2,2,32,1
OC395191,GEOMETRA SYSTEMS LLP,active,llp,2014-09-09,,,E4 7RA,False,False,5,2,31,1
OC390573,GENIUS KITCHENS LLP,active,llp,2014-01-23,,,RG12 1RP,False,False,5,2,33,6
OC394843,WIMBLEDON SECURITIES LLP,active,llp,2014-08-18,,,SW16 1AE,False,False,13,2,67,13
OC392005,INFRASTRUCTURE INVESTMENTS (AUSTRALIA) LLP,active,llp,2014-03-17,,,EC1A 7BL,False,False,3,2,34,1
OC394319,CALE STREET PARTNERS LLP,active,llp,2014-07-16,,,W1J 6EQ,False,False,10,7,53,9
OC395571,AMERIKANA LLP,active,llp,2014-09-29,,,DH7 0BF,False,False,6,4,44,6
OC391308,LUTIER LLP,active,llp,2014-02-18,,,W1G 0PW,False,False,2,2,38,2
NC001215,GEWOR TRADING LLP,active,llp,2014-09-01,,,BT5 5AD,False,False,6,2,46,1
OC392810,R4 RETAIL LLP,active,llp,2014-04-23,,,CW1 6XL,False,False,3,3,24,1
OC395313,STRATFIELD CARE LLP,active,llp,2014-09-16,,,BH14 0HU,False,False,2,2,25,2
OC392498,NOMINA NO 589 LLP,active,llp,2014-04-04,,,EC3V 0BT,False,False,8,6,41,5
OC392650,HWD SITE SERVICES LLP,active,llp,2014-04-14,,,LN6 3RG,False,False,2,2,28,1
OC390706,TAE ENGINEERING LLP,active,llp,2014-01-29,,,SW7 4EF,False,False,3,3,28,2
NC001229,BALLYGILBERT LLP,active,llp,2014-10-03,,,BT40 1JN,False,False,5,2,30,5
OC395562,HOPESAN INVESTMENTS LLP,active,llp,2014-09-26,,,EC1M 4BH,False,False,5,2,35,1
OC395952,SISU BEVAN HOUSE LLP,active,llp,2014-10-17,,,WC1N 3AX,False,False,6,5,38,8
OC396021,TOBY LANE RESIDENTIAL LLP,active,llp,2014-10-21,,,N3 2SZ,False,False,4,3,50,10
OC394124,TGG CONSTRUCTION & DEVELOPMENT LLP,active,llp,2014-07-04,,,E1 7LE,False,False,3,2,33,1
OC396003,DARK ICE DESIGNS LLP,active,llp,2014-10-20,,,MK18 2GQ,False,False,2,2,34,4
OC395334,GC-INTERNATIONAL LLP,active,llp,2014-09-17,,,W1W 8BD,False,False,6,2,41,4
OC396336,CHILDRENS FOOTBALL COACHING LLP,active,llp,2014-11-07,,,B72 1SD,False,False,9,6,34,8
OC396012,NEUROTHERAPY PARTNERSHIP LLP,active,llp,2014-10-21,,,TN15 6NL,False,False,4,3,37,1
OC396034,GREG HALL JEWELLERY LLP,active,llp,2014-10-22,,,BN1 1HB,False,False,2,2,29,2
OC390309,B & J PROPERTY INVESTMENTS LLP,active,llp,2014-01-13,,,N3 2JX,False,False,4,2,40,6
OC396612,APRIL FARM EQUESTRIAN CENTRE LLP,active,llp,2014-11-18,,,NW1 3ER,False,False,3,3,32,2
OC396015,LONDON WALL CAPITAL INVESTMENTS LLP,active,llp,2014-10-21,,,EC1A 4HY,False,False,6,3,53,5
OC396983,FROGNAL PARTNERS LLP,active,llp,2014-12-09,,,HA7 2NJ,False,False,11,8,37,1
OC391766,CAMBRIDGE ONCOLOGY PARTNERS LLP,active,llp,2014-03-06,,,CB2 8AF,False,False,13,10,47,1
OC392956,TIMBERCROFT CONSULTANCY LLP,active,llp,2014-05-06,,,B74 3PW,False,False,2,2,34,2
OC396332,ST WILLIAM HOMES LLP,active,llp,2014-11-07,,,KT11 1JG,False,False,4,2,37,3
OC391505,24 CASTELET LLP,active,llp,2014-02-26,,,W11 1SA,False,False,5,2,36,1
OC396264,CBDS DESIGN LLP,active,llp,2014-11-04,,,IP1 5BN,False,False,4,2,35,1
OC395792,CLIPPER BCS LLP,active,llp,2014-10-09,,,LS12 6NJ,False,False,3,3,52,1
OC392570,STYLISH RESORTS LUXURY TRAVEL LLP,active,llp,2014-04-09,,,KT1 4DY,False,False,3,3,33,1
OC390864,RICHMOND PARK CAPITAL LLP,active,llp,2014-02-04,,,M2 5NT,False,False,2,2,28,1
OC396784,LEARNED LION LLP,active,llp,2014-11-27,,,SW4 6SP,False,False,2,2,30,1
OC390630,THE SHOREDITCH PARTNERSHIP LLP,active,llp,2014-01-28,,,SW1A 1HD,False,False,3,2,35,2
SO305144,LASALLE REAL ESTATE DEBT STRATEGIES II (GP) LLP,active,llp,2014-12-11,,,EH3 9WJ,False,False,2,2,25,1
OC392104,HAVEN PROPERTIES (BRISTOL) LLP,active,llp,2014-03-21,,,BS14 9EB,False,False,4,4,38,3
OC396870,EVERSHEDS SUTHERLAND (GERMANY) LLP,active,llp,2014-12-03,,,EC2V 7WS,False,False,68,2,169,0
OC390988,CLEARBELL CAPITAL CIP LLP,active,llp,2014-02-10,,,W1S 1BX,False,False,2,2,31,1
OC391469,WIND ROSE PROPERTIES LLP,active,llp,2014-02-25,,,DA2 6QA,False,False,3,3,34,1
OC396147,SPRING VALLEY DEVELOPMENTS LLP,active,llp,2014-10-29,,,N3 2BU,False,False,3,2,31,1
OC396318,BROMHAM ROAD DEVELOPMENT LLP,active,llp,2014-11-06,,,PE1 1FU,False,False,3,2,60,3
OC396740,SIMMONS & SIMMONS LUXEMBOURG LLP,active,llp,2014-11-26,,,EC2Y 9SS,False,False,11,5,42,4
SO304788,RICHMOND SPORT LLP,active,llp,2014-02-17,,,DD1 4JG,False,False,2,2,34,1
OC391353,LENNOX PRIVATE CAPITAL LLP,active,llp,2014-02-19,,,W1U 6EQ,False,False,2,2,33,1
SO305131,CAPITAL DYNAMICS UK GP II LLP,active,llp,2014-12-08,,,EH3 9WJ,False,False,2,2,39,7
OC392114,WELBORNE ENERGY LLP,active,llp,2014-03-24,,,RH6 0PA,False,False,5,2,45,4
OC392873,HENDRED VINEYARD LLP,active,llp,2014-04-28,,,OX12 8HR,False,False,2,2,24,2
OC392710,TUTORS INTERNATIONAL 5 LLP,active,llp,2014-04-16,,,OX2 7JT,False,False,5,3,37,2
OC392702,TUTORS INTERNATIONAL 1 LLP,active,llp,2014-04-16,,,OX2 7JT,False,False,7,4,40,3
OC397014,GSN WARNER LLP,active,llp,2014-12-10,,,SW6 4TJ,False,False,3,3,38,4
OC392713,TUTORS INTERNATIONAL 7 LLP,active,llp,2014-04-16,,,OX2 7JT,False,False,7,3,40,2
OC392015,LINEAR CONTROL SYSTEMS INSTALLATIONS LLP,active,llp,2014-03-18,,,LS12 6UB,False,False,4,4,27,2
OC393610,HILL OF LYBSTER WIND TURBINES LLP,active,llp,2014-06-05,,,WF14 8DQ,False,False,7,6,47,2
OC397051,SPRING PARK CAPITAL LLP,active,llp,2014-12-11,,,RH12 3SQ,False,False,2,2,34,1
OC396865,PREMIER TRADE&CONSULTING (UK) LLP,active,llp,2014-12-03,,,HR5 3DJ,False,False,6,2,34,1
OC397232,LEWIS GOLDEN LLP,active,llp,2014-12-19,,,W1G 9EL,False,False,13,6,47,8
OC395900,INDIGOSCOTT ABBEY WALL WORKS LLP,active,llp,2014-10-15,,,WC1N 2EB,False,False,2,2,59,4
OC392081,BLAKE MORGAN COMMERCIAL RECOVERIES LLP,active,llp,2014-03-21,,,SO53 3LG,False,False,5,2,41,10
OC392603,KINGS HEAD INN BIRDWOOD LLP,active,llp,2014-04-10,,,GL2 5EN,False,False,4,3,35,6
OC391070,THE BUSINESS HUB PARTNERSHIP LLP,active,llp,2014-02-12,,,BN11 1SU,False,False,5,2,42,1
OC391935,CIT DEVELOPMENTS LLP,active,llp,2014-03-13,,,W1K 6PL,False,False,4,2,42,1
OC396990,DWPC LLP,active,llp,2014-12-09,,,DY2 9NW,False,False,12,12,29,3
OC390566,WWS DEVELOPMENT LLP,active,llp,2014-01-23,,,EC2V 6DL,False,False,8,6,55,1
SO305140,2014 EUROPEAN ADVISORS 2 - PEUSF II LLP,active,llp,2014-12-11,,,EH3 9WJ,False,False,2,2,26,2
OC395354,RR CAPITAL LLP,active,llp,2014-09-18,,,NW9 9DE,False,False,18,4,61,15
SO305102,ASP SCOTLAND GP LLP,active,llp,2014-11-24,,,EH3 9WJ,False,False,2,2,23,2
OC394481,URBAN DNA SOLUTIONS LLP,active,llp,2014-07-28,,,OX9 2ED,False,False,5,2,49,1
OC395876,TECHNICAL LIFT SUPPORT SERVICES LLP,active,llp,2014-10-13,,,NR14 8SY,False,False,5,5,50,1
OC395311,HBB (J16) LLP,active,llp,2014-09-16,,,NN4 5EA,False,False,2,2,45,3
SO305114,PANTHEON (UK) GP LLP,active,llp,2014-12-01,,,EH3 9WJ,False,False,5,3,32,1
OC392718,BASSETT ROAD LLP,active,llp,2014-04-16,,,W11 1PS,False,False,23,2,89,4
OC391384,NEXTPOWER ELLOUGH LLP,active,llp,2014-02-20,,,W1G 9DQ,False,False,9,2,48,22
SO305048,CROMDALE ESSLEMONT LLP,active,llp,2014-10-07,,,AB10 1TN,False,False,3,2,43,2
OC397209,EUROPE FUND III (GP) LLP,active,llp,2014-12-19,,,SW1A 1JB,False,False,2,2,33,1
OC397278,"SBR CONTINENTAL EUROPE UK GP 2, LLP",active,llp,2014-12-23,,,SW1A 1JB,False,False,2,2,28,1
OC392000,FUSION IP INVESTMENTS U.K. LLP,active,llp,2014-03-17,,,EC2M 7PP,False,False,3,2,50,4
OC391832,LINLEY BLACK LLP,active,llp,2014-03-10,,,N21 3NA,False,False,3,2,31,1
OC396324,AHR MANAGEMENT SERVICES LLP,active,llp,2014-11-06,,,M2 4EW,False,False,27,14,59,2
OC395305,JOHN & ANNA PRIEST LLP,active,llp,2014-09-16,,,MK45 2LB,False,False,2,2,23,1
OC390365,ANGLO SCANDINAVIAN ESTATES 4 LLP,active,llp,2014-01-15,,,SW1W 8NS,False,False,2,2,35,1
OC391390,HENLEY 360 LLP,active,llp,2014-02-20,,,W1K 3QT,False,False,4,3,38,5
OC395335,DEATS CDES LLP,active,llp,2014-09-17,,,TR19 7JL,False,False,3,2,32,4
OC395806,LIMERSTON CAPITAL LLP,active,llp,2014-10-10,,,SW1W 0DH,False,False,12,3,62,3
OC395575,CHARTERHOUSE GENERAL PARTNERS (EUROPE) LLP,active,llp,2014-09-29,,,SW1W 9TQ,False,False,2,2,50,2
SO305166,PROVISIO RESIDENTIAL (NO.1) LLP,active,llp,2014-12-17,,,EH3 8HE,False,False,3,3,46,6
OC396901,HGCAPITAL SECOND GENERAL PARTNER LLP,active,llp,2014-12-04,,,SE1 2AP,False,False,2,2,24,1
OC392349,MEADEN & MOORE INTERNATIONAL LLP,active,llp,2014-03-31,,,WC2A 1LS,False,False,4,2,39,6
SO305019,ARES CSF LLP,active,llp,2014-09-08,,,EH3 9WJ,False,False,2,2,26,2
OC392567,FFORCH-ISAF FARM WIND POWER LLP,active,llp,2014-04-09,,,BA4 6EA,False,False,4,3,29,3
OC390975,TESTERS AND DEVICES LLP,active,llp,2014-02-07,,,SW19 1NE,False,False,3,2,44,1
OC395260,REDSTON WARNER LLP,active,llp,2014-09-12,,,EC3V 0XL,False,False,5,5,40,4
OC394092,3 SOVEREIGN SQUARE HOLDINGS 2 LLP,active,llp,2014-07-02,,,M50 3XP,False,False,2,2,36,1
OC396378,STERLING PRIVATE PLACEMENT MANAGEMENT LLP,active,llp,2014-11-11,,,WC2N 5HR,False,False,3,2,29,2
OC390886,RSM UK CREDITOR SOLUTIONS LLP,active,llp,2014-02-04,,,EC4A 4AB,False,False,21,12,66,7
OC396351,INFINITI CAPITAL LLP,active,llp,2014-11-07,,,HA8 9PZ,False,False,3,2,25,2
OC395485,A WOOD AND CO LLP,active,llp,2014-09-23,,,ST6 1DW,False,False,2,2,26,2
OC393135,LIBERTINES TOURING LLP,active,llp,2014-05-13,,,W1U 6TQ,False,False,3,2,29,2
OC395389,ICG-LONGBOW INVESTMENT 3 LLP,active,llp,2014-09-18,,,EC4M 7JW,False,False,2,2,43,3
OC391765,BRINDLEY ELECTRICAL SERVICES LLP,active,llp,2014-03-06,,,ST3 6PQ,False,False,2,2,26,3
OC396944,ONEX PARTNERS AIT UK PRINCIPALS LLP,active,llp,2014-12-05,,,SW1Y 4JU,False,False,2,2,25,1
OC390197,MAYA & ASSOCIATES UK LLP,active,llp,2014-01-07,,,WC1N 3XX,False,False,3,2,29,1
OC396837,LEA BRIDGE HILL LLP,active,llp,2014-12-01,,,EN9 1BN,False,False,2,2,27,1
OC390781,THE PARSONAGE PLANT COMPANY LLP,active,llp,2014-01-31,,,NG16 5HB,False,False,5,3,36,4
OC397244,PLANNING CLARITY LLP,active,llp,2014-12-22,,,W5 2NG,False,False,2,2,23,1
OC395969,PHARMLYGA HOLDING LLP,active,llp,2014-10-20,,,EN6 1BW,False,False,8,2,46,1
OC396666,IGUANA APPAREL LLP,active,llp,2014-11-21,,,CF64 3PX,False,False,2,2,29,1
OC393417,KINGSWELL SCAFFOLDING LLP,active,llp,2014-05-28,,,NN5 6NX,False,False,3,2,35,3
SO305090,CROMDALE PARTNERS UNION TERRACE LLP,active,llp,2014-11-14,,,AB10 1TN,False,False,2,2,27,6
OC390944,J E J HARRISON & SON LLP,active,llp,2014-02-06,,,MK44 2QS,False,False,3,2,35,3
OC392217,THOR LION LLP,active,llp,2014-03-26,,,KT2 5UL,False,False,4,2,38,4
OC395149,I F HAWLEY LLP,active,llp,2014-09-08,,,LE13 0PB,False,False,2,2,29,1
OC392785,STEPPING STONES FINANCIAL PLANNING LLP,active,llp,2014-04-23,,,LE9 9JJ,False,False,3,2,31,4
OC391956,AGROSTILE LLP,active,llp,2014-03-14,,,EC1A 9DD,False,False,7,2,40,1
OC394479,KENSIDE MANAGEMENT LLP,active,llp,2014-07-25,,,EC1A 9DD,False,False,6,2,46,1
OC391936,RYLATT CHUBB LLP,active,llp,2014-03-13,,,TN22 5XZ,False,False,2,2,25,1
SO305080,PLAN TO PROSPER WEALTH MANAGEMENT LLP,active,llp,2014-11-04,,,EH19 3EZ,False,False,4,2,31,2
OC391407,BERKELEY BATE OUTSOURCING LLP,active,llp,2014-02-21,,,SP1 2LP,False,False,2,2,38,2
OC397303,DRIFT REAL ESTATE LIMITED LIABILITY PARTNERSHIP,active,llp,2014-12-29,,,SE22 0HD,False,False,2,2,25,2
OC392090,KAMELEON (UK) LLP,active,llp,2014-03-21,,,LA5 0TA,False,False,3,2,33,1
OC391163,WW CAPITAL LLP,active,llp,2014-02-14,,,SW7 4AG,False,False,2,2,42,2
OC396422,TRI-LINK 140 LLP,active,llp,2014-11-12,,,M50 3XP,False,False,2,2,38,5
OC396389,TRI-LINK 140 HOLDINGS 1 LLP,active,llp,2014-11-11,,,M50 3XP,False,False,2,2,31,2
OC391883,MTLA PARTNERSHIP LLP,active,llp,2014-03-11,,,NR26 8BP,False,False,2,2,32,1
OC390601,PERSONAL ANGEL LLP,active,llp,2014-01-27,,,NE3 2AY,False,False,3,2,31,1
SO304775,BRIDGE HOMES LLP,active,llp,2014-02-07,,,TD6 0SA,False,False,3,2,29,4
OC390379,SHALFORD TRADE LLP,active,llp,2014-01-15,,,WC2A 2JR,False,False,6,2,39,1
OC395514,CHOBHAM FARM NORTH LLP,active,llp,2014-09-24,,,N1 9FL,False,False,2,2,28,1
SO305151,FONDINVEST VIII G.P. LLP,active,llp,2014-12-15,,,EH3 9WJ,False,False,3,2,30,1
OC395506,REAL ATLANTIC LLP,active,llp,2014-09-24,,,BN26 6EA,False,False,2,2,26,1
OC394667,PITON CAPITAL GP I LLP,active,llp,2014-08-05,,,W1W 8HF,False,False,2,2,31,2
OC391915,INSTRUCTURE GLOBAL HOLDINGS LLP,active,llp,2014-03-12,,,EC3V 9DU,False,False,2,2,39,2
OC396254,LION HERBA LLP,active,llp,2014-11-03,,,IP13 0QS,False,False,2,2,25,1
SO305078,BLUEGEM GP LLP,active,llp,2014-11-03,,,EH3 9WJ,False,False,2,2,27,3
OC390799,HERITAGE ESTATE (UK) LLP,active,llp,2014-01-31,,,N3 3LF,False,False,4,4,33,1
SO304839,SOCIAL GROWTH FUND LLP,active,llp,2014-03-21,,,EH2 2PA,False,False,3,3,28,2
OC396899,C & J (CHAPEL) LLP,active,llp,2014-12-04,,,SK13 8DA,False,False,2,2,24,1
OC396316,DAVIS WATERS PROPERTIES LLP,active,llp,2014-11-06,,,HA8 8LT,False,False,3,3,31,3
OC392045,DEEP BLUE PARTNERS (U.K.) LLP,active,llp,2014-03-19,,,WC1N 3XX,False,False,8,2,38,5
OC397248,ALLSORTS (DRIFFIELD) LLP,active,llp,2014-12-22,,,YO25 6SS,False,False,2,2,28,4
OC393173,HEB SURVEYORS (NOTTINGHAM) LLP,active,llp,2014-05-14,,,NG1 7EH,False,False,3,2,33,1
OC395612,KIER READING HOLDCO 1 LLP,active,llp,2014-10-01,,,M50 3XP,False,False,2,2,39,3
08896313,MERSEYLINK (ISSUER) PLC,active,plc,2014-02-14,,"['64203', '66300']",WA7 1SJ,False,False,32,7,100,33
09272235,PLACES FOR PEOPLE TREASURY PLC,active,plc,2014-10-20,,['68201'],WC1X 8QR,False,False,18,7,67,4
09124855,LOYAL NORTH PLC,active,plc,2014-07-10,,['82990'],SW1H 9BP,False,False,7,3,73,3
09331195,RHP FINANCE PLC,active,plc,2014-11-27,,['64999'],TW11 8GT,False,False,16,5,52,6
09223445,MERCIA ASSET MANAGEMENT PLC,active,plc,2014-09-17,,['64303'],B95 5AA,False,False,20,7,287,0
09223384,NATIONAL GRID ELECTRICITY DISTRIBUTION PLC,active,plc,2014-09-17,,['35130'],BS2 0TB,False,False,29,7,112,19
SC489591,ABERDEEN ROADS (FINANCE) PLC,active,plc,2014-10-23,,['42110'],EH12 9DH,False,False,28,7,78,10
08922456,LOGISTICS DEVELOPMENT GROUP PLC,active,plc,2014-03-04,,['64209'],SE1 2AQ,False,False,31,5,333,0
09331868,RECTORY HOMES BONDS PLC,active,plc,2014-11-28,,['70221'],HP17 8DA,False,False,12,3,53,8
08837214,CITIPARK PLC,active,plc,2014-01-08,,['64209'],LS2 8LY,False,False,11,3,54,13
09312676,FOCUSRITE PLC,active,plc,2014-11-14,,['27900'],HP12 4HJ,False,False,13,8,77,11
09331085,PRS FINANCE PLC,active,plc,2014-11-27,,['64999'],E14 5HU,False,False,10,4,60,17
09024532,WINDAR PHOTONICS PLC,active,plc,2014-05-06,,"['71121', '71200']",W1W 7LT,False,False,15,6,116,17
08940313,RCB BONDS PLC,active,plc,2014-03-14,,['64999'],CB4 2HY,False,False,22,7,96,13
09306219,FOCUS XPLORE PLC,active,plc,2014-11-11,,['64209'],EC2N 4BQ,False,False,15,4,110,0
08831417,POSCO CAPITAL PARTNERS PLC,active,plc,2014-01-03,,['66110'],EC2M 4QD,False,False,5,5,52,1
09064653,OSSO ENERGY PLC,active,plc,2014-05-30,,['35230'],EC3A 7LN,False,False,10,6,66,1
08998697,ALLIED MINDS PLC,active,plc,2014-04-15,,"['64303', '72110', '72190']",EC2V 7BG,False,False,24,3,158,0
08882249,ROSSLYN DATA TECHNOLOGIES PLC,active,plc,2014-02-07,,['63110'],SE1 9SG,False,False,16,4,147,0
09329385,STRATA LENDING PLC,active,plc,2014-11-26,,['66300'],GU17 9LQ,False,False,7,4,105,3
09038082,KEYSTONE LAW GROUP PLC,active,plc,2014-05-13,,['64205'],WC2A 1JF,False,False,17,6,103,18
09084066,SPIRE HEALTHCARE GROUP PLC,active,plc,2014-06-12,,['70100'],EC4Y 8EN,False,False,29,12,203,0
09364659,ECUMENE PLC,active,plc,2014-12-22,,['08990'],EC2R 5BJ,False,False,9,5,41,2
09069525,KEYSTONE FINANCING PLC,active,plc,2014-06-03,,['70100'],DN4 5PL,False,False,15,3,72,23
08945805,CAYMANBRACK CAPITAL GROUP PLC,active,plc,2014-03-18,,['82990'],B18 6EW,False,False,6,3,52,10
NI624604,MOY PARK (BONDCO) PLC,active,plc,2014-05-14,,['10130'],BT63 5QE,False,False,23,4,72,8
09273766,LE CHEF PLC,active,plc,2014-10-21,,"['62012', '63110']",E1 6SA,False,False,7,4,60,2
09079980,REDRESS SOLUTIONS PLC,active,plc,2014-06-10,,['66300'],EC2M 4TH,False,False,5,3,45,5
08971695,TCHG CAPITAL PLC,active,plc,2014-04-01,,['82990'],EC2N 4AG,False,False,13,5,53,14
09168021,AGGREGATOR VEHICLE PLC,active,plc,2014-08-08,,['64999'],SE1 2AQ,False,False,10,4,51,9
09221465,AON GLOBAL HOLDINGS PLC,active,plc,2014-09-16,,['70100'],EC3V 4AN,False,False,14,5,88,12
09115262,SAVANNAH ENERGY PLC,active,plc,2014-07-03,,['70100'],E14 5NR,False,False,20,9,116,5
09080097,KCR RESIDENTIAL REIT PLC,active,plc,2014-06-10,,['82990'],TW20 9HY,False,False,18,5,128,0
09216368,BIODEXA PHARMACEUTICALS PLC,active,plc,2014-09-12,,['72110'],CF10 4DQ,False,False,21,7,210,0
09140112,KM FACILITIES MANAGEMENT GROUP PLC,active,plc,2014-07-21,,['70100'],SW1Y 4BP,False,False,8,5,49,4
08893953,PREMIER FOODS FINANCE PLC,active,plc,2014-02-13,,['70100'],AL1 2RE,False,False,12,4,49,16
09002729,SIGNET UK FINANCE PLC,active,plc,2014-04-17,,['82990'],B19 1DS,False,False,12,4,51,11
09309241,CHILL BRANDS GROUP PLC,active,plc,2014-11-13,,"['47110', '47910']",W1W 8DH,False,False,15,4,147,0
08865013,OTTOWAY (BOND ISSUER) UK PLC,active,plc,2014-01-28,,['68209'],BR1 3FE,False,False,23,5,85,5
09081452,PINEAPPLE POWER CORPORATION PLC,active,plc,2014-06-11,,['35110'],SW8 4BG,False,False,9,3,74,1
SC477446,WHEATLEY GROUP CAPITAL PLC,active,plc,2014-05-13,,['82990'],G1 1HL,False,False,13,4,48,4
09220690,CAPITAL FINANCE GROUP PLC,active,plc,2014-09-16,,['82990'],W3 8DJ,False,False,7,3,58,3
09162537,BOSTON MAYFLOWER FINANCE PLC,active,plc,2014-08-05,,['55900'],DN31 2LJ,False,False,22,6,68,6
09144633,CRITICALEYE INVESTMENTS PLC,active,plc,2014-07-23,,['82990'],KT13 8DE,False,False,5,5,43,3
09284830,WATERSIDE CAMPUS DEVELOPMENT COMPANY PLC,active,plc,2014-10-28,,['70100'],NN1 5PH,False,False,9,3,44,6
08885072,PETS AT HOME GROUP PLC,active,plc,2014-02-10,,['70100'],SK9 3RN,False,False,29,7,387,0
09310078,GATELEY (HOLDINGS) PLC,active,plc,2014-11-13,,['70100'],B3 2HJ,False,False,20,9,250,0
08996524,THR NUMBER ONE PLC,active,plc,2014-04-14,,['64306'],EC2M 1QS,False,False,11,6,77,22
