company_number,name,nationality,sic_codes,nationality_normalized,nationality_clean,sic_code,sic_2,industry
16460346,"SANDU, Andrei, Mr.",Romanian,"['46310', '47210', '47820', '47910']",romanian,romanian,46310,46,Retail
15301213,"LI, Chang",British,['55100'],british,british,55100,55,Other
15442698,"ALOM, Azharul",British,['46320'],british,british,46320,46,Retail
15150036,"BARSBY, Tina Lorraine",British,['94990'],british,british,94990,94,Other
15150036,"DAVIES, Gareth John",British,['94990'],british,british,94990,94,Other
12784101,"DICKSON, James",British,['88910'],british,british,88910,88,Other
12784101,"ELLIOTT, Sharon Rose",British,['88910'],british,british,88910,88,Other
12784101,"SHARP, Paul Robert",British,['88910'],british,british,88910,88,Other
12784101,"TOZZI, Sophie",British,['88910'],british,british,88910,88,Other
12784101,"LOUSADA, Simon Charles",British,['88910'],british,british,88910,88,Other
15086986,"MITROFAN, Liviu",Romanian,['01500'],romanian,romanian,01500,01,Agriculture & Mining
15086986,"MITROFAN, Otilia",Romanian,['01500'],romanian,romanian,01500,01,Agriculture & Mining
NI659369,"HUDSON, Niall",British,['71111'],british,british,71111,71,Professional Services
04658271,"JEFFERY, Christopher William",British,['41100'],british,british,41100,41,Construction
04658271,"JEFFERY, Roger George",British,['41100'],british,british,41100,41,Construction
04658271,"KIRBY, Mellony Anne",British,['41100'],british,british,41100,41,Construction
04658271,"SCOTT, Helen Christine",British,['41100'],british,british,41100,41,Construction
04658271,"JEFFERY, Valerie",British,['41100'],british,british,41100,41,Construction
04658271,"JEFFERY, William George",British,['41100'],british,british,41100,41,Construction
NI050995,"POOTS, James",British,['47990'],british,british,47990,47,Retail
NI050995,"POOTS, Hilary",British,['47990'],british,british,47990,47,Retail
NI050995,"POOTS, Stephen James",,['47990'],,,47990,47,Retail
09264444,"KAY, James Martin","South African,Irish",['46170'],"south african,irish",british,46170,46,Retail
09264444,"CURRY, Simon Mark",British,['46170'],british,british,46170,46,Retail
09264444,"VAN DER HEIJDE, Marian Evelyn Susan",Dutch,['46170'],dutch,dutch,46170,46,Retail
11247165,"DALE, Gordon",British,['47789'],british,british,47789,47,Retail
11247165,"DALE, Keith",British,['47789'],british,british,47789,47,Retail
15431845,"ASOKAN, Ajeesh Pathazhakkattil",Indian,['47990'],indian,indian,47990,47,Retail
14610235,"BEAUMONT-GRIFFATON, Remy Philippe",British,['74909'],british,british,74909,74,Professional Services
SC774428,"MCCREERY, Colin",British,"['01430', '58120', '63110']",british,british,01430,01,Agriculture & Mining
00909377,"GROVES, Robert John",British,['98000'],british,british,98000,98,Other
00909377,"MARTIN, Nicholas Gerald",British,['98000'],british,british,98000,98,Other
00909377,"BAILEY, Ewa",British,['98000'],british,british,98000,98,Other
00909377,"CAIN, James Corrin, Dr",British,['98000'],british,british,98000,98,Other
00909377,"COLE, John Francis",British,['98000'],british,british,98000,98,Other
00909377,"COOK, John Dennis",British,['98000'],british,british,98000,98,Other
00909377,"COOK, Susan Diane",British,['98000'],british,british,98000,98,Other
00909377,"DEAVALL, Terence",British,['98000'],british,british,98000,98,Other
00909377,"DEVANEY, Colin Aidan",British,['98000'],british,british,98000,98,Other
00909377,"EAMES, John Maurice",British,['98000'],british,british,98000,98,Other
00909377,"EAMES, Mary",British,['98000'],british,british,98000,98,Other
00909377,"GOLDSMITH, Robert James",British,['98000'],british,british,98000,98,Other
00909377,"HAWKINS, Joy Florence",British,['98000'],british,british,98000,98,Other
00909377,"HAWKINS, William Reginald",British,['98000'],british,british,98000,98,Other
00909377,"HAWKINS, William Reginald",British,['98000'],british,british,98000,98,Other
00909377,"LAWRENCE, Annette Gillian",British,['98000'],british,british,98000,98,Other
00909377,"LAWRENCE, Bryan Cedric",British,['98000'],british,british,98000,98,Other
00909377,"LAWRENCE, Bryan Cedric",British,['98000'],british,british,98000,98,Other
00909377,"LAWSON, Ronald Peter",British,['98000'],british,british,98000,98,Other
00909377,"LULY, Colin",British,['98000'],british,british,98000,98,Other
00909377,"MARTIN, Patricia Ellen",British,['98000'],british,british,98000,98,Other
00909377,"MAYNE, Peter Alan",British,['98000'],british,british,98000,98,Other
00909377,"POOLE, Richard John",British,['98000'],british,british,98000,98,Other
00909377,"POOLE, Susan",British,['98000'],british,british,98000,98,Other
00909377,"RAISHBROOK, Dennis Ronald",British,['98000'],british,british,98000,98,Other
00909377,"TANNA, Ramesh",British,['98000'],british,british,98000,98,Other
08383184,"COOK, Gareth John",British,['98000'],british,british,98000,98,Other
08383184,"COOK, Toni Jayne",British,['98000'],british,british,98000,98,Other
08383184,"HOLMES, Teresa Miriam",British,['98000'],british,british,98000,98,Other
08383184,"JACKMAN, Paul",British,['98000'],british,british,98000,98,Other
08383184,"BAKES, Christopher David",British,['98000'],british,british,98000,98,Other
08383184,"BLANES-WILKINSON, Maria Rebollo",British,['98000'],british,british,98000,98,Other
08383184,"HOLMES, Michael John",British,['98000'],british,british,98000,98,Other
08383184,"KARIMI, Payman",British,['98000'],british,british,98000,98,Other
08383184,"PRICE, Paul",British,['98000'],british,british,98000,98,Other
08383184,"WILKINSON, Jonathan Richard Hiscock",British,['98000'],british,british,98000,98,Other
04721547,"BAXTER, Samuel",British,['98000'],british,british,98000,98,Other
04721547,"CREMONA, Salvatore Nicholas",British,['98000'],british,british,98000,98,Other
04721547,"JUDD, Roger Charles",Welsh,['98000'],welsh,british,98000,98,Other
04721547,"JUDD, Roger Charles",Welsh,['98000'],welsh,british,98000,98,Other
04721547,"PETERSON, Michael",British,['98000'],british,british,98000,98,Other
04721547,"BEESTON, Jean Margaret Elizabeth",British,['98000'],british,british,98000,98,Other
04721547,"BENNETT, Peter Llewellyn",British,['98000'],british,british,98000,98,Other
04721547,"DENNIS, Una Sylvia",British,['98000'],british,british,98000,98,Other
04721547,"EGERTON, Irmgard Ingeburg",British,['98000'],british,british,98000,98,Other
04721547,"MORGAN, Heidi Nicola",British,['98000'],british,british,98000,98,Other
04721547,"SHEPHERD, Alistair",British,['98000'],british,british,98000,98,Other
15008523,"SLIUSARENKO, Oleksandr",Ukrainian,"['01610', '96090']",ukrainian,ukrainian,01610,01,Agriculture & Mining
15008523,"ARTYOMENKO, Oksana, Dr",British,"['01610', '96090']",british,british,01610,01,Agriculture & Mining
13025506,"MILLERSHIP, Rollo Francis Carew",British,['47290'],british,british,47290,47,Retail
09821687,"PEDERSEN, Sara Ida Louise",British,['75000'],british,british,75000,75,Other
16095736,"KOUSAR, Sohail",Pakistani,['01220'],pakistani,pakistani,01220,01,Agriculture & Mining
07101752,"MIDDLETON, Robert William",British,['85320'],british,british,85320,85,Other
01390214,"DE VISSER, Dimmen Jan",Dutch,"['26512', '26514', '28250', '28302']",dutch,dutch,26512,26,Manufacturing
01390214,"FRYER, Adam Stuart",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"GADSBY, Alex Robert",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"SAMBRIDGE, Joseph David",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"BRADFORD, Freda Helen",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"CHANDLER, Martin Edward",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"DUDFIELD, Timothy John",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"JACKSON, Paul",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"LESLIE, William Anderson",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"TAYLOR, Charles Victor",British,"['26512', '26514', '28250', '28302']",british,british,26512,26,Manufacturing
01390214,"WESSELLING, Anne Pieter",Netherlands,"['26512', '26514', '28250', '28302']",netherlands,netherlands,26512,26,Manufacturing
01493072,"CRABTREE, Hugh Gordon",British,['27900'],british,british,27900,27,Manufacturing
01493072,"BIRD, Nicholas",British,['27900'],british,british,27900,27,Manufacturing
01493072,"NOWELL, Mark Charles Carlisle",British,['27900'],british,british,27900,27,Manufacturing
11838869,"HOLMES-LING, Paul Sean",British,['64209'],british,british,64209,64,Finance
11838869,"PACE, James Bedford",British,['64209'],british,british,64209,64,Finance
11838869,"ROSEBROCK, Jens",German,['64209'],german,german,64209,64,Finance
11838869,"SNAPE, Nigel Lars Mackay",British,['64209'],british,british,64209,64,Finance
SC399258,"MCGOVERN, Roderick Ewan",British,['96090'],british,british,96090,96,Other
SC399258,"MCGOVERN, Alison Jean",British,['96090'],british,british,96090,96,Other
NI621771,"DUFFY, Brian Paul",Irish,"['35110', '74901', '74909']",irish,irish,35110,35,Energy
NI621771,"CONVERY, Sean Benedict",Northern Irish,"['35110', '74901', '74909']",northern irish,northern irish,35110,35,Energy
NI621771,"JENNISON, Ian Anthony Mark",British,"['35110', '74901', '74909']",british,british,35110,35,Energy
NI621771,"MARWICK, Fraser George",British,"['35110', '74901', '74909']",british,british,35110,35,Energy
NI621771,"MCKNIGHT, Jason Thomas",Northern Irish,"['35110', '74901', '74909']",northern irish,northern irish,35110,35,Energy
15057225,"BILLE, Andrea Salvatore",British,"['35230', '82990']",british,british,35230,35,Energy
15057225,"BILLE, Marco Andrea",British,"['35230', '82990']",british,british,35230,35,Energy
13158677,"HOLMES-LING, Paul Sean",British,['42220'],british,british,42220,42,Construction
13158677,"ROSEBROCK, Jens",German,['42220'],german,german,42220,42,Construction
13158677,"POWELL, Alan",British,['42220'],british,british,42220,42,Construction
06498514,"COPLEY, Heather Dawn",British,"['47210', '47220', '47230', '47240']",british,british,47210,47,Retail
06498514,"COPLEY, Robert George",British,"['47210', '47220', '47230', '47240']",british,british,47210,47,Retail
03427509,"PALMER, Phillip John",British,['93290'],british,british,93290,93,Other
03427509,"PALMER SNELLIN, Sandra Elizabeth",British,['93290'],british,british,93290,93,Other
06530947,"FARMER, Christopher Ian",British,['47810'],british,british,47810,47,Retail
06530947,"FARMER, David Martin",British,['47810'],british,british,47810,47,Retail
06530947,"FARMER, Denise Kaye","Australian,British",['47810'],"australian,british","australian,british",47810,47,Retail
15291529,"MCIVER, Susan Marie",British,['55300'],british,british,55300,55,Other
15291529,"STEPHENSON, Barbara Ann",British,['55300'],british,british,55300,55,Other
15291529,"WILCOCK, Paul Malcolm",British,['55300'],british,british,55300,55,Other
08274607,"MANSBRIDGE, Lee Wayne",English,"['01410', '02200']",english,british,01410,01,Agriculture & Mining
10226857,"CHAPMAN, Lisa",British,['96090'],british,british,96090,96,Other
11782458,"CULLEN, Matthew Richard",British,['99999'],british,british,99999,99,Other
11782458,"LORAINE, Janis Ann",British,['99999'],british,british,99999,99,Other
11782458,"BARNES, Richard Julian",British,['99999'],british,british,99999,99,Other
11782458,"SUMMERFIELD, Hugh John Edward",British,['99999'],british,british,99999,99,Other
15978883,"MOEINZADEH, Mohsen",Iranian,"['46110', '46140', '47190', '47760']",iranian,iranian,46110,46,Retail
09417611,"ANDERSON, Neil Julian",British,['90020'],british,british,90020,90,Other
09417611,"DRAY, Simon John",British,['90020'],british,british,90020,90,Other
09843608,"DAI, Qin",Chinese,['99999'],chinese,chinese,99999,99,Other
03811114,"HERBERT, Philip",British,['25990'],british,british,25990,25,Manufacturing
03811114,"ZYNYUK, Larysa",United Kingdom,['25990'],united kingdom,british,25990,25,Manufacturing
03811114,"BEDDIS, Daphne May",British,['25990'],british,british,25990,25,Manufacturing
03811114,"GUYTON, Colin Firth",British,['25990'],british,british,25990,25,Manufacturing
03811114,"GUYTON, Hester Ann Firth",British,['25990'],british,british,25990,25,Manufacturing
03811114,"HEY, David Anthony",British,['25990'],british,british,25990,25,Manufacturing
03811114,"KEAR, David Christopher",British,['25990'],british,british,25990,25,Manufacturing
03811114,"SOLODUCHA, Tadek",British,['25990'],british,british,25990,25,Manufacturing
03166846,"CONNELLY, Jessica",British,['47190'],british,british,47190,47,Retail
03166846,"MANTON MATTHEWS, Angela",British,['47190'],british,british,47190,47,Retail
03166846,"MATTHEWS, Jon Anthony",British,['47190'],british,british,47190,47,Retail
03166846,"MATTHEWS, Joshua Antony",British,['47190'],british,british,47190,47,Retail
06372902,"MATTHEWS, Jon Anthony",British,['47190'],british,british,47190,47,Retail
06372902,"MATTHEWS, Josh",British,['47190'],british,british,47190,47,Retail
06372902,"MATTHEWS, Angela",British,['47190'],british,british,47190,47,Retail
04072365,"HARRIS, Robert Paul",British,['32990'],british,british,32990,32,Manufacturing
16685905,"GOWER, James Lloyd",British,['82301'],british,british,82301,82,Other
12232657,"DI PROSPERO, Ludovico",Italian,['47290'],italian,italian,47290,47,Retail
12232657,"LIZZI, Ennio",Italian,['47290'],italian,italian,47290,47,Retail
12232657,"TOCCI, Giancarlo",Italian,['47290'],italian,italian,47290,47,Retail
SC353927,"PRENTICE, James Hamilton",British,['49410'],british,british,49410,49,Other
SC353927,"MCMAHON, Graeme",Brittish,['49410'],brittish,british,49410,49,Other
SC353927,"MCMEEKIN, James Stuart",Scottish,['49410'],scottish,british,49410,49,Other
SC353927,"WARNOCK, Carol-Anne",British,['49410'],british,british,49410,49,Other
SC353927,"WARNOCK, James Frame",British,['49410'],british,british,49410,49,Other
16647888,"LANIK, Niklas",Austrian,['98000'],austrian,austrian,98000,98,Other
16809294,"ALAM, Saiful",British,['01610'],british,british,01610,01,Agriculture & Mining
16044822,"PELLEY, Andrew",British,['64209'],british,british,64209,64,Finance
16044822,"STEVENSON, Karl Connor",British,['64209'],british,british,64209,64,Finance
16044822,"STEVENSON, Paul",British,['64209'],british,british,64209,64,Finance
16044822,"HOBBS, Warren Stuart",British,['64209'],british,british,64209,64,Finance
06890327,"CHADWICK, Justin Paul",British,['82990'],british,british,82990,82,Other
06890327,"CHADWICK, Michelle Yvette Dorthea",Irish,['82990'],irish,irish,82990,82,Other
13182079,"BANKS, Matthew John",British,['64922'],british,british,64922,64,Finance
13182079,"BOURN, Robert Edward",British,['64922'],british,british,64922,64,Finance
06150660,"DAVIES, Bethan Margaret",British,['70229'],british,british,70229,70,Professional Services
06498670,"ANSCOMBE, Jane",British,['75000'],british,british,75000,75,Other
06498670,"FISHER, Victoria Elizabeth",British,['75000'],british,british,75000,75,Other
